model,run,step,subject,rank_mean,rank_median,rank_max,rank_min
LM_scrambled,4,115,M07,68.1015625,36.0,382.0,0.0
LM_scrambled,4,115,M08,70.5,38.0,355.0,0.0
LM_scrambled,4,115,M09,80.18489583333333,49.0,368.0,0.0
LM_scrambled,4,115,M14,84.03645833333333,49.0,379.0,0.0
LM_scrambled,4,115,M15,67.86197916666667,38.0,377.0,0.0
LM_scrambled,4,115,P01,39.513020833333336,18.0,360.0,0.0
LM_scrambled,4,120,M02,46.666666666666664,21.0,380.0,0.0
LM_scrambled,4,120,M04,66.34114583333333,34.5,362.0,0.0
LM_scrambled,4,120,M07,57.231770833333336,30.0,355.0,0.0
LM_scrambled,4,120,M08,64.49479166666667,32.0,370.0,0.0
LM_scrambled,4,120,M09,65.2890625,32.5,367.0,0.0
LM_scrambled,4,120,M14,87.86458333333333,58.0,377.0,0.0
LM_scrambled,4,120,M15,58.802083333333336,30.5,326.0,0.0
LM_scrambled,4,120,P01,33.041666666666664,13.0,343.0,0.0
LM_scrambled,4,125,M02,42.28125,19.0,371.0,0.0
LM_scrambled,4,125,M04,57.979166666666664,28.0,375.0,0.0
LM_scrambled,4,125,M07,52.052083333333336,25.5,362.0,0.0
LM_scrambled,4,125,M08,55.213541666666664,31.0,373.0,0.0
LM_scrambled,4,125,M09,64.6171875,33.0,356.0,0.0
LM_scrambled,4,125,M14,75.80729166666667,47.0,357.0,0.0
LM_scrambled,4,125,M15,54.080729166666664,24.0,366.0,0.0
LM_scrambled,4,125,P01,29.033854166666668,11.0,314.0,0.0
LM_scrambled,4,130,M02,43.7578125,20.0,351.0,0.0
LM_scrambled,4,130,M04,56.1484375,28.0,354.0,0.0
LM_scrambled,4,130,M07,56.0546875,28.0,382.0,0.0
LM_scrambled,4,130,M08,56.846354166666664,26.5,368.0,0.0
LM_scrambled,4,130,M09,61.098958333333336,31.0,370.0,0.0
LM_scrambled,4,130,M14,74.8203125,40.5,369.0,0.0
LM_scrambled,4,130,M15,54.1953125,25.0,361.0,0.0
LM_scrambled,4,130,P01,24.2109375,10.0,353.0,0.0
LM_scrambled,4,135,M02,45.447916666666664,20.0,380.0,0.0
LM_scrambled,4,135,M04,62.6953125,29.5,373.0,0.0
LM_scrambled,4,135,M07,53.091145833333336,28.0,373.0,0.0
LM_scrambled,4,135,M08,60.197916666666664,28.0,381.0,0.0
LM_scrambled,4,135,M09,65.58854166666667,38.0,358.0,0.0
LM_scrambled,4,135,M14,83.27864583333333,50.0,370.0,0.0
LM_scrambled,4,135,M15,57.744791666666664,31.0,332.0,0.0
LM_scrambled,4,135,P01,28.247395833333332,10.5,359.0,0.0
LM_scrambled,4,140,M02,49.700520833333336,21.0,340.0,0.0
LM_scrambled,4,140,M04,67.875,34.5,363.0,0.0
LM_scrambled,4,140,M07,65.47916666666667,35.5,382.0,0.0
LM_scrambled,4,140,M08,68.53125,35.5,378.0,0.0
LM_scrambled,4,140,M09,70.48697916666667,39.0,371.0,0.0
LM_scrambled,4,140,M14,88.96614583333333,57.0,375.0,0.0
LM_scrambled,4,140,M15,64.50260416666667,35.5,362.0,0.0
LM_scrambled,4,140,P01,35.622395833333336,14.5,292.0,0.0
LM_scrambled,4,145,M02,47.002604166666664,20.0,352.0,0.0
LM_scrambled,4,145,M04,63.614583333333336,29.5,340.0,0.0
LM_scrambled,4,145,M07,60.973958333333336,32.0,380.0,0.0
LM_scrambled,4,145,M08,62.221354166666664,32.0,374.0,0.0
LM_scrambled,4,145,M09,66.07552083333333,41.0,346.0,0.0
LM_scrambled,4,145,M14,85.21354166666667,54.0,382.0,0.0
LM_scrambled,4,145,M15,53.005208333333336,27.0,349.0,0.0
LM_scrambled,4,145,P01,27.8515625,10.5,363.0,0.0
LM_scrambled,4,150,M02,53.953125,26.0,374.0,0.0
LM_scrambled,4,150,M04,72.453125,39.5,348.0,0.0
LM_scrambled,4,150,M07,64.19270833333333,35.0,363.0,0.0
LM_scrambled,4,150,M08,70.03645833333333,35.5,377.0,0.0
LM_scrambled,4,150,M09,76.62239583333333,47.0,365.0,0.0
LM_scrambled,4,150,M14,90.65885416666667,59.5,382.0,0.0
LM_scrambled,4,150,M15,61.34375,31.5,373.0,0.0
LM_scrambled,4,150,P01,34.9453125,13.5,323.0,0.0
LM_scrambled,4,155,M02,52.630208333333336,24.0,367.0,0.0
LM_scrambled,4,155,M04,66.4375,35.0,359.0,0.0
LM_scrambled,4,155,M07,67.35677083333333,35.0,382.0,0.0
LM_scrambled,4,155,M08,66.51041666666667,36.0,373.0,0.0
LM_scrambled,4,155,M09,72.32291666666667,42.0,374.0,0.0
LM_scrambled,4,155,M14,87.01302083333333,51.0,380.0,0.0
LM_scrambled,4,155,M15,60.458333333333336,33.0,337.0,0.0
LM_scrambled,4,155,P01,35.278645833333336,15.5,307.0,0.0
LM_scrambled,4,160,M02,54.1328125,28.5,370.0,0.0
LM_scrambled,4,160,M04,67.63541666666667,36.0,344.0,0.0
LM_scrambled,4,160,M07,62.567708333333336,34.0,354.0,0.0
LM_scrambled,4,160,M08,69.52083333333333,36.0,377.0,1.0
LM_scrambled,4,160,M09,77.75520833333333,41.5,372.0,0.0
LM_scrambled,4,160,M14,82.81770833333333,52.0,382.0,0.0
LM_scrambled,4,160,M15,64.45052083333333,32.0,363.0,0.0
LM_scrambled,4,160,P01,33.981770833333336,15.0,317.0,0.0
LM_scrambled,4,165,M02,47.361979166666664,24.0,376.0,0.0
LM_scrambled,4,165,M04,63.8203125,32.0,351.0,0.0
LM_scrambled,4,165,M07,60.1015625,28.0,381.0,0.0
LM_scrambled,4,165,M08,66.08854166666667,35.5,378.0,0.0
LM_scrambled,4,165,M09,67.10416666666667,35.0,371.0,0.0
MNLI,1,5,M02,49.130208333333336,25.0,364.0,0.0
MNLI,1,5,M04,68.75,39.5,341.0,0.0
MNLI,1,5,M07,62.760416666666664,34.0,370.0,0.0
MNLI,1,5,M08,76.59895833333333,38.5,374.0,0.0
MNLI,1,5,M09,75.28645833333333,46.0,360.0,0.0
MNLI,1,5,M14,86.25260416666667,54.0,380.0,0.0
MNLI,1,5,M15,61.268229166666664,35.0,364.0,0.0
MNLI,1,5,P01,45.903645833333336,22.5,328.0,0.0
MNLI,1,10,M02,43.166666666666664,21.0,361.0,0.0
MNLI,1,10,M04,68.40364583333333,35.5,357.0,0.0
MNLI,1,10,M07,58.614583333333336,32.5,378.0,0.0
MNLI,1,10,M08,65.99739583333333,32.5,327.0,0.0
MNLI,1,10,M09,63.661458333333336,35.0,382.0,0.0
MNLI,1,10,M14,70.375,45.5,367.0,0.0
MNLI,1,10,M15,56.533854166666664,29.0,359.0,0.0
MNLI,1,10,P01,39.934895833333336,19.5,343.0,0.0
MNLI,1,15,M02,141.48697916666666,121.5,380.0,0.0
MNLI,1,15,M04,150.0703125,127.5,383.0,0.0
MNLI,1,15,M07,159.87239583333334,152.0,382.0,0.0
MNLI,1,15,M08,157.7421875,149.0,383.0,0.0
MNLI,1,15,M09,150.40625,134.5,375.0,0.0
MNLI,1,15,M14,165.00520833333334,149.0,383.0,0.0
MNLI,1,15,M15,154.90104166666666,154.0,378.0,0.0
MNLI,1,15,P01,141.58854166666666,127.0,381.0,0.0
MNLI,1,20,M02,92.40364583333333,60.5,372.0,0.0
MNLI,1,20,M04,116.61979166666667,80.0,379.0,0.0
MNLI,1,20,M07,112.20833333333333,83.0,380.0,0.0
MNLI,1,20,M08,109.79947916666667,75.5,380.0,0.0
MNLI,1,20,M09,126.76041666666667,92.0,380.0,0.0
MNLI,1,20,M14,128.50260416666666,106.0,381.0,0.0
MNLI,1,20,M15,113.88541666666667,77.5,379.0,0.0
MNLI,1,20,P01,87.515625,52.0,364.0,0.0
MNLI,1,25,M02,116.44010416666667,82.0,383.0,0.0
MNLI,1,25,M04,119.8203125,99.0,382.0,0.0
MNLI,1,25,M07,112.43229166666667,80.0,381.0,0.0
MNLI,1,25,M08,134.265625,113.0,377.0,0.0
MNLI,1,25,M09,120.37239583333333,91.0,382.0,0.0
MNLI,1,25,M14,154.46354166666666,143.0,379.0,0.0
MNLI,1,25,M15,119.359375,93.5,379.0,0.0
MNLI,1,25,P01,100.40625,66.0,381.0,0.0
MNLI,1,30,M02,69.828125,40.5,367.0,0.0
MNLI,1,30,M04,108.44010416666667,75.5,382.0,0.0
MNLI,1,30,M07,81.54166666666667,54.5,383.0,0.0
MNLI,1,30,M08,93.32291666666667,63.5,378.0,0.0
MNLI,1,30,M09,92.375,55.5,379.0,0.0
MNLI,1,30,M14,122.73958333333333,103.0,376.0,0.0
MNLI,1,30,M15,87.04166666666667,53.5,363.0,0.0
MNLI,1,30,P01,64.43489583333333,37.5,346.0,0.0
MNLI,1,35,M02,102.58333333333333,68.0,370.0,0.0
MNLI,1,35,M04,117.85416666666667,88.0,375.0,0.0
MNLI,1,35,M07,102.75260416666667,68.0,365.0,0.0
MNLI,1,35,M08,124.05208333333333,97.0,382.0,0.0
MNLI,1,35,M09,113.1328125,75.5,382.0,0.0
MNLI,1,35,M14,147.2265625,131.5,380.0,0.0
MNLI,1,35,M15,104.53645833333333,71.5,381.0,0.0
MNLI,1,35,P01,106.13802083333333,68.5,363.0,0.0
MNLI,1,40,M02,132.59895833333334,102.5,383.0,0.0
MNLI,1,40,M04,147.78385416666666,128.5,381.0,0.0
MNLI,1,40,M07,141.21354166666666,120.5,383.0,0.0
MNLI,1,40,M08,138.07291666666666,116.5,382.0,0.0
MNLI,1,40,M09,135.52864583333334,110.0,379.0,0.0
MNLI,1,40,M14,152.81770833333334,136.0,377.0,0.0
MNLI,1,40,M15,135.07552083333334,115.0,381.0,0.0
MNLI,1,40,P01,127.5546875,104.5,381.0,0.0
MNLI,1,45,M02,52.619791666666664,21.0,348.0,0.0
MNLI,1,45,M04,76.71614583333333,42.0,370.0,0.0
MNLI,1,45,M07,61.84375,28.0,358.0,0.0
MNLI,1,45,M08,63.2421875,34.5,358.0,0.0
MNLI,1,45,M09,64.96354166666667,34.0,346.0,0.0
MNLI,1,45,M14,99.96614583333333,63.5,383.0,0.0
MNLI,1,45,M15,62.255208333333336,33.0,346.0,0.0
MNLI,1,45,P01,45.28125,21.0,372.0,0.0
MNLI,1,50,M02,104.88541666666667,73.5,373.0,0.0
MNLI,1,50,M04,129.6796875,106.0,379.0,0.0
MNLI,1,50,M07,120.12239583333333,97.5,380.0,0.0
MNLI,1,50,M08,122.36197916666667,88.5,374.0,0.0
MNLI,1,50,M09,135.01822916666666,120.5,381.0,0.0
MNLI,1,50,M14,136.34375,111.0,383.0,0.0
MNLI,1,50,M15,132.27083333333334,111.0,379.0,0.0
MNLI,1,50,P01,88.73697916666667,58.0,372.0,0.0
MNLI,1,55,M02,177.015625,162.0,383.0,0.0
MNLI,1,55,M04,177.58333333333334,170.5,382.0,1.0
MNLI,1,55,M07,175.09635416666666,162.5,383.0,0.0
MNLI,1,55,M08,176.34635416666666,166.5,383.0,0.0
MNLI,1,55,M09,185.41145833333334,182.0,383.0,0.0
MNLI,1,55,M14,184.83072916666666,178.5,383.0,4.0
MNLI,1,55,M15,171.95052083333334,172.5,383.0,0.0
MNLI,1,55,P01,163.00260416666666,150.0,382.0,0.0
MNLI,1,60,M02,90.265625,60.0,374.0,0.0
MNLI,1,60,M04,118.98697916666667,85.5,383.0,0.0
MNLI,1,60,M07,109.1953125,80.0,383.0,0.0
MNLI,1,60,M08,123.59635416666667,90.0,381.0,0.0
MNLI,1,60,M09,114.328125,85.5,383.0,0.0
MNLI,1,60,M14,140.80208333333334,123.5,382.0,0.0
MNLI,1,60,M15,104.59114583333333,73.0,374.0,0.0
MNLI,1,60,P01,88.44010416666667,53.0,369.0,0.0
MNLI,1,65,M02,203.43489583333334,209.5,382.0,1.0
MNLI,1,65,M04,206.9140625,214.5,383.0,4.0
MNLI,1,65,M07,197.4375,208.0,383.0,0.0
MNLI,1,65,M08,196.53125,200.0,381.0,1.0
MNLI,1,65,M09,202.0234375,202.5,382.0,2.0
MNLI,1,65,M14,195.13541666666666,199.5,382.0,0.0
MNLI,1,65,M15,196.73697916666666,203.0,380.0,4.0
MNLI,1,65,P01,194.6484375,201.5,382.0,0.0
MNLI,1,70,M02,68.16927083333333,40.0,366.0,0.0
MNLI,1,70,M04,106.078125,74.0,375.0,0.0
MNLI,1,70,M07,89.09375,57.5,374.0,0.0
MNLI,1,70,M08,95.79166666666667,66.5,347.0,0.0
MNLI,1,70,M09,98.5078125,64.0,375.0,0.0
MNLI,1,70,M14,130.546875,108.0,375.0,0.0
MNLI,1,70,M15,89.484375,54.5,379.0,0.0
MNLI,1,70,P01,73.53125,42.5,358.0,0.0
MNLI,1,75,M02,128.859375,96.0,382.0,0.0
MNLI,1,75,M04,140.0546875,115.5,383.0,0.0
MNLI,1,75,M07,129.4609375,108.0,380.0,0.0
MNLI,1,75,M08,144.49479166666666,119.5,383.0,0.0
MNLI,1,75,M09,134.68229166666666,119.5,375.0,0.0
MNLI,1,75,M14,163.0859375,147.5,382.0,0.0
MNLI,1,75,M15,122.24479166666667,93.5,378.0,0.0
MNLI,1,75,P01,118.8125,87.5,380.0,0.0
MNLI,1,80,M02,139.01041666666666,123.0,379.0,0.0
MNLI,1,80,M04,145.171875,128.5,376.0,0.0
MNLI,1,80,M07,143.89322916666666,121.0,382.0,0.0
MNLI,1,80,M08,135.08854166666666,114.5,376.0,0.0
MNLI,1,80,M09,145.64583333333334,128.0,383.0,0.0
MNLI,1,80,M14,166.29427083333334,158.5,380.0,0.0
MNLI,1,80,M15,152.44010416666666,135.0,380.0,0.0
MNLI,1,80,P01,124.49739583333333,99.0,379.0,0.0
MNLI,1,85,M02,173.09375,164.5,383.0,1.0
MNLI,1,85,M04,165.04166666666666,152.5,383.0,0.0
MNLI,1,85,M07,182.02604166666666,180.0,383.0,0.0
MNLI,1,85,M08,166.08333333333334,155.5,382.0,0.0
MNLI,1,85,M09,174.27604166666666,171.0,381.0,0.0
MNLI,1,85,M14,177.42708333333334,171.5,381.0,0.0
MNLI,1,85,M15,182.12239583333334,177.5,382.0,0.0
MNLI,1,85,P01,170.26302083333334,159.5,381.0,0.0
MNLI,1,90,M02,90.0859375,62.0,383.0,0.0
MNLI,1,90,M04,112.78125,76.0,382.0,0.0
MNLI,1,90,M07,106.52083333333333,74.5,368.0,0.0
MNLI,1,90,M08,111.52604166666667,79.5,370.0,0.0
MNLI,1,90,M09,100.54166666666667,74.5,369.0,0.0
MNLI,1,90,M14,128.85677083333334,105.5,382.0,0.0
MNLI,1,90,M15,107.71354166666667,82.0,359.0,0.0
MNLI,1,90,P01,86.72395833333333,54.0,365.0,0.0
MNLI,1,95,M02,85.93489583333333,51.0,368.0,0.0
MNLI,1,95,M04,92.06770833333333,54.0,383.0,0.0
MNLI,1,95,M07,88.640625,60.0,378.0,0.0
MNLI,1,95,M08,99.25520833333333,67.0,383.0,0.0
MNLI,1,95,M09,102.6875,74.0,370.0,0.0
MNLI,1,95,M14,116.56770833333333,87.0,381.0,0.0
MNLI,1,95,M15,108.13802083333333,75.0,365.0,0.0
MNLI,1,95,P01,75.109375,41.0,369.0,0.0
MNLI,1,100,M02,133.46875,100.5,381.0,0.0
MNLI,1,100,M04,152.22135416666666,138.0,382.0,0.0
MNLI,1,100,M07,147.96354166666666,135.5,381.0,0.0
MNLI,1,100,M08,140.484375,121.5,379.0,0.0
MNLI,1,100,M09,140.34114583333334,121.0,382.0,0.0
MNLI,1,100,M14,160.0078125,146.0,383.0,0.0
MNLI,1,100,M15,145.18229166666666,128.5,375.0,0.0
MNLI,1,100,P01,129.43229166666666,99.5,380.0,0.0
MNLI,1,105,M02,94.12760416666667,62.0,373.0,0.0
MNLI,1,105,M04,106.68489583333333,78.0,377.0,0.0
MNLI,1,105,M07,114.33854166666667,81.5,382.0,0.0
MNLI,1,105,M08,111.21354166666667,83.0,383.0,0.0
MNLI,1,105,M09,112.85416666666667,88.0,382.0,0.0
MNLI,1,105,M14,134.79427083333334,116.0,383.0,0.0
MNLI,1,105,M15,103.0078125,81.5,357.0,0.0
MNLI,1,105,P01,87.85416666666667,58.0,374.0,0.0
MNLI,1,110,M02,100.22135416666667,71.5,382.0,0.0
MNLI,1,110,M04,116.65625,85.0,379.0,0.0
MNLI,1,110,M07,117.015625,85.0,378.0,0.0
MNLI,1,110,M08,120.390625,96.0,377.0,0.0
MNLI,1,110,M09,106.16927083333333,81.0,377.0,0.0
MNLI,1,110,M14,126.828125,104.0,381.0,0.0
MNLI,1,110,M15,99.30989583333333,73.0,372.0,0.0
MNLI,1,110,P01,94.4765625,66.0,363.0,0.0
MNLI,1,115,M02,219.45052083333334,226.5,383.0,1.0
MNLI,1,115,M04,217.08072916666666,228.0,383.0,0.0
MNLI,1,115,M07,218.83854166666666,226.5,383.0,0.0
MNLI,1,115,M08,220.5,231.0,383.0,0.0
MNLI,1,115,M09,204.109375,211.5,383.0,0.0
MNLI,1,115,M14,200.68229166666666,198.0,383.0,0.0
MNLI,1,115,M15,217.64322916666666,228.5,383.0,0.0
MNLI,1,115,P01,216.85677083333334,230.5,383.0,0.0
MNLI,1,120,M02,96.6953125,55.5,373.0,0.0
MNLI,1,120,M04,120.49479166666667,89.5,383.0,0.0
MNLI,1,120,M07,104.39583333333333,76.0,368.0,0.0
MNLI,1,120,M08,104.61197916666667,71.5,373.0,0.0
MNLI,1,120,M09,116.1796875,88.0,383.0,0.0
MNLI,1,120,M14,131.234375,102.5,383.0,0.0
MNLI,1,120,M15,113.14322916666667,91.0,380.0,0.0
MNLI,1,120,P01,85.0859375,52.0,367.0,0.0
MNLI,1,125,M02,70.98697916666667,36.0,380.0,0.0
MNLI,1,125,M04,91.171875,63.0,380.0,0.0
MNLI,1,125,M07,79.90885416666667,52.0,377.0,0.0
MNLI,1,125,M08,96.3046875,60.0,371.0,0.0
MNLI,1,125,M09,97.80989583333333,67.0,378.0,0.0
MNLI,1,125,M14,107.05729166666667,73.5,383.0,0.0
MNLI,1,125,M15,91.640625,60.5,357.0,0.0
MNLI,1,125,P01,62.252604166666664,34.5,361.0,0.0
MNLI,1,130,M02,69.609375,31.0,374.0,0.0
MNLI,1,130,M04,85.72395833333333,48.0,380.0,0.0
MNLI,1,130,M07,78.09635416666667,46.0,369.0,0.0
MNLI,1,130,M08,85.71614583333333,60.0,366.0,0.0
MNLI,1,130,M09,86.54947916666667,55.5,383.0,0.0
MNLI,1,130,M14,118.15104166666667,87.0,383.0,0.0
MNLI,1,130,M15,86.6484375,62.0,379.0,0.0
MNLI,1,130,P01,60.6015625,27.5,337.0,0.0
MNLI,1,135,M02,53.934895833333336,22.0,376.0,0.0
MNLI,1,135,M04,74.04427083333333,44.0,378.0,0.0
MNLI,1,135,M07,61.924479166666664,34.0,343.0,0.0
MNLI,1,135,M08,70.97135416666667,39.5,368.0,0.0
MNLI,1,135,M09,78.10677083333333,42.0,382.0,0.0
MNLI,1,135,M14,87.3359375,51.0,381.0,0.0
MNLI,1,135,M15,63.166666666666664,33.0,348.0,0.0
MNLI,1,135,P01,49.606770833333336,23.5,331.0,0.0
MNLI,1,140,M02,51.388020833333336,23.0,374.0,0.0
MNLI,1,140,M04,73.89322916666667,43.5,367.0,0.0
MNLI,1,140,M07,67.77864583333333,36.0,372.0,0.0
MNLI,1,140,M08,69.52604166666667,35.5,371.0,0.0
MNLI,1,140,M09,81.93229166666667,46.0,365.0,0.0
MNLI,1,140,M14,85.73177083333333,47.5,377.0,0.0
MNLI,1,140,M15,65.21875,37.0,339.0,0.0
MNLI,1,140,P01,45.1875,21.0,354.0,0.0
MNLI,1,145,M02,54.822916666666664,28.0,302.0,0.0
MNLI,1,145,M04,76.5234375,48.0,362.0,0.0
MNLI,1,145,M07,67.42447916666667,33.5,367.0,0.0
MNLI,1,145,M08,75.5703125,44.5,357.0,0.0
MNLI,1,145,M09,82.57552083333333,46.5,383.0,0.0
MNLI,1,145,M14,91.58333333333333,57.0,369.0,0.0
MNLI,1,145,M15,65.45572916666667,28.5,371.0,0.0
MNLI,1,145,P01,50.489583333333336,26.0,337.0,0.0
MNLI,1,150,M02,48.473958333333336,24.0,284.0,0.0
MNLI,1,150,M04,77.79427083333333,45.5,366.0,0.0
MNLI,1,150,M07,63.346354166666664,31.0,380.0,0.0
MNLI,1,150,M08,69.59895833333333,32.0,354.0,0.0
MNLI,1,150,M09,83.81510416666667,50.5,378.0,0.0
MNLI,1,150,M14,86.5859375,56.5,375.0,0.0
MNLI,1,150,M15,62.4609375,33.0,321.0,0.0
MNLI,1,150,P01,46.7265625,20.0,336.0,0.0
MNLI,1,155,M02,63.377604166666664,31.5,358.0,0.0
MNLI,1,155,M04,84.625,57.0,360.0,0.0
MNLI,1,155,M07,75.12239583333333,36.0,371.0,0.0
MNLI,1,155,M08,79.04947916666667,43.0,361.0,0.0
MNLI,1,155,M09,84.27864583333333,53.0,376.0,0.0
MNLI,1,155,M14,92.76041666666667,58.0,373.0,0.0
MNLI,1,155,M15,65.4296875,40.0,339.0,0.0
MNLI,1,155,P01,57.1015625,28.5,313.0,0.0
MNLI,1,160,M02,77.70052083333333,41.5,331.0,0.0
MNLI,1,160,M04,101.06510416666667,71.0,383.0,0.0
MNLI,1,160,M07,83.97916666666667,50.5,375.0,0.0
MNLI,1,160,M08,94.94010416666667,58.5,376.0,0.0
MNLI,1,160,M09,102.73697916666667,72.5,383.0,0.0
MNLI,1,160,M14,112.16927083333333,87.5,375.0,0.0
MNLI,1,160,M15,91.47395833333333,62.0,371.0,0.0
MNLI,1,160,P01,76.32291666666667,47.0,374.0,0.0
MNLI,1,165,M02,45.768229166666664,23.0,284.0,0.0
MNLI,1,165,M04,66.70572916666667,38.0,375.0,0.0
MNLI,1,165,M07,51.7265625,25.0,374.0,0.0
MNLI,1,165,M08,63.3984375,38.0,342.0,0.0
MNLI,1,165,M09,68.94270833333333,34.0,368.0,0.0
MNLI,1,165,M14,79.39322916666667,44.0,371.0,0.0
MNLI,1,165,M15,62.408854166666664,38.0,346.0,0.0
MNLI,1,165,P01,39.111979166666664,18.0,363.0,0.0
MNLI,1,170,M02,46.955729166666664,22.0,304.0,0.0
MNLI,1,170,M04,64.97916666666667,31.5,376.0,0.0
MNLI,1,170,M07,46.731770833333336,22.5,369.0,0.0
MNLI,1,170,M08,66.60416666666667,37.0,365.0,0.0
MNLI,1,170,M09,63.700520833333336,35.0,377.0,0.0
MNLI,1,170,M14,80.0703125,43.0,367.0,0.0
MNLI,1,170,M15,59.315104166666664,34.0,342.0,0.0
MNLI,1,170,P01,39.78125,18.0,290.0,0.0
MNLI,1,175,M02,67.078125,30.5,372.0,0.0
MNLI,1,175,M04,83.07291666666667,41.5,381.0,0.0
MNLI,1,175,M07,77.22916666666667,44.0,374.0,0.0
MNLI,1,175,M08,89.63020833333333,54.0,378.0,0.0
MNLI,1,175,M09,84.828125,58.0,373.0,0.0
MNLI,1,175,M14,97.33333333333333,61.0,370.0,0.0
MNLI,1,175,M15,84.66145833333333,58.5,381.0,0.0
MNLI,1,175,P01,58.078125,27.0,345.0,0.0
MNLI,1,180,M02,68.79166666666667,38.5,352.0,0.0
MNLI,1,180,M04,89.7421875,51.0,381.0,0.0
MNLI,1,180,M07,85.94010416666667,60.0,373.0,0.0
MNLI,1,180,M08,89.01041666666667,61.0,377.0,0.0
MNLI,1,180,M09,88.37760416666667,56.0,376.0,0.0
MNLI,1,180,M14,107.14322916666667,68.5,373.0,0.0
MNLI,1,180,M15,83.46614583333333,51.0,380.0,0.0
MNLI,1,180,P01,64.453125,35.5,359.0,0.0
MNLI,1,185,M02,66.375,38.5,360.0,0.0
MNLI,1,185,M04,83.0859375,47.0,382.0,0.0
MNLI,1,185,M07,80.234375,52.5,355.0,0.0
MNLI,1,185,M08,87.45572916666667,55.0,381.0,0.0
MNLI,1,185,M09,86.19791666666667,54.5,381.0,0.0
MNLI,1,185,M14,106.1015625,73.0,380.0,0.0
MNLI,1,185,M15,79.5390625,45.5,364.0,0.0
MNLI,1,185,P01,59.302083333333336,30.5,308.0,0.0
MNLI,1,190,M02,36.658854166666664,14.0,311.0,0.0
MNLI,1,190,M04,55.544270833333336,26.0,382.0,0.0
MNLI,1,190,M07,44.184895833333336,21.0,358.0,0.0
MNLI,1,190,M08,49.765625,22.0,338.0,0.0
MNLI,1,190,M09,57.890625,27.0,377.0,0.0
MNLI,1,190,M14,67.35677083333333,33.0,366.0,0.0
MNLI,1,190,M15,48.4765625,23.5,338.0,0.0
MNLI,1,190,P01,29.278645833333332,11.0,237.0,0.0
MNLI,1,195,M02,44.778645833333336,20.5,320.0,0.0
MNLI,1,195,M04,68.6875,33.0,373.0,0.0
MNLI,1,195,M07,52.278645833333336,25.0,352.0,0.0
MNLI,1,195,M08,59.869791666666664,29.0,359.0,0.0
MNLI,1,195,M09,72.24739583333333,38.0,382.0,0.0
MNLI,1,195,M14,78.98697916666667,47.0,358.0,0.0
MNLI,1,195,M15,57.697916666666664,31.5,336.0,0.0
MNLI,1,195,P01,39.682291666666664,17.0,323.0,0.0
MNLI,1,200,M02,59.276041666666664,35.0,329.0,0.0
MNLI,1,200,M04,79.13020833333333,48.0,381.0,0.0
MNLI,1,200,M07,74.40885416666667,43.0,345.0,0.0
MNLI,1,200,M08,78.5859375,50.5,380.0,0.0
MNLI,1,200,M09,85.53125,60.0,377.0,0.0
MNLI,1,200,M14,108.89583333333333,67.0,383.0,0.0
MNLI,1,200,M15,79.18229166666667,47.0,362.0,0.0
MNLI,1,200,P01,54.669270833333336,30.0,352.0,0.0
MNLI,1,205,M02,56.901041666666664,32.0,329.0,0.0
MNLI,1,205,M04,78.14322916666667,42.5,368.0,0.0
MNLI,1,205,M07,69.65364583333333,37.0,367.0,0.0
MNLI,1,205,M08,75.8203125,42.0,369.0,0.0
MNLI,1,205,M09,83.06770833333333,53.0,367.0,0.0
MNLI,1,205,M14,92.36979166666667,58.0,377.0,0.0
MNLI,1,205,M15,72.30208333333333,40.5,370.0,0.0
MNLI,1,205,P01,52.802083333333336,24.0,343.0,0.0
MNLI,1,210,M02,57.973958333333336,27.0,354.0,0.0
MNLI,1,210,M04,77.22916666666667,43.5,380.0,0.0
MNLI,1,210,M07,68.0390625,36.5,372.0,0.0
MNLI,1,210,M08,76.66145833333333,43.0,376.0,0.0
MNLI,1,210,M09,80.98697916666667,49.0,382.0,0.0
MNLI,1,210,M14,89.48958333333333,53.0,382.0,0.0
MNLI,1,210,M15,72.66666666666667,41.0,357.0,0.0
MNLI,1,210,P01,53.908854166666664,29.0,366.0,0.0
MNLI,1,215,M02,50.916666666666664,23.5,377.0,0.0
MNLI,1,215,M04,72.421875,35.5,362.0,0.0
MNLI,1,215,M07,59.2578125,29.0,372.0,0.0
MNLI,1,215,M08,70.90625,36.5,381.0,0.0
MNLI,1,215,M09,77.48697916666667,42.5,383.0,0.0
MNLI,1,215,M14,90.02083333333333,54.0,381.0,0.0
MNLI,1,215,M15,67.5546875,38.0,325.0,0.0
MNLI,1,215,P01,46.986979166666664,21.0,339.0,0.0
MNLI,1,220,M02,65.6015625,35.5,348.0,0.0
MNLI,1,220,M04,85.13541666666667,47.0,379.0,0.0
MNLI,1,220,M07,75.19791666666667,47.0,383.0,0.0
MNLI,1,220,M08,86.45833333333333,55.0,376.0,0.0
MNLI,1,220,M09,90.97395833333333,56.5,383.0,0.0
MNLI,1,220,M14,101.26041666666667,61.0,380.0,0.0
MNLI,1,220,M15,78.89583333333333,44.0,371.0,0.0
MNLI,1,220,P01,60.036458333333336,27.0,373.0,0.0
MNLI,1,225,M02,59.223958333333336,30.0,361.0,0.0
MNLI,1,225,M04,82.38020833333333,43.5,373.0,0.0
MNLI,1,225,M07,70.67708333333333,39.0,352.0,0.0
MNLI,1,225,M08,76.77604166666667,42.5,370.0,0.0
